"","id","titulo","descricao","publicadoEm","data","hora","aoVivo","idCanal","nomeCanal","visualizacoes","curtidas","descurtidas","favoritos","comentarios","categoryId","defaultAudioLanguage","categoria","faturamento"
"319","CrbboUuAkVo","DESAFIO - TENTE N<c3>O RIR!","Recomendo esse canal: http://bit.ly/2ge8tRJ ***N<c3>O ESQUE<c7>A DE SE INSCREVER*** Inscreva-se aqui: http://bit.ly/1f2kX84 ** Vamos ajudar? Clique abaixo: ...",2016-10-07 13:00:00,2016-10-07,46800,"none","UCV306eHqgo0LvBf3Mh36AHg","Felipe Neto",10922648,523451,19330,0,61307,24,"pt","Entretenimento",10000
"320","Mc2rL5dezCo","DESAFIO TENTE N<c3>O RIR - MAS QUE POR&@ <c9> ESSA?","N<c3>O ESQUE<c7>A DE SE INSCREVER*** Inscreva-se aqui: http://bit.ly/1f2kX84 Assista LAS VEGAS REAL: http://bit.ly/2itJ6rN Conhe<e7>a a KABUM: ...",2017-01-09 12:00:02,2017-01-09,43200,"none","UCV306eHqgo0LvBf3Mh36AHg","Felipe Neto",10051906,757165,20287,0,31877,24,"pt","Entretenimento",10000
"321","h1A9Kc5iNkQ","ROLA","Fil<e9> com queijo, pizza, coxinha, pastel, empada, ""kibe"", esfiha, dois hamb<fa>rgueres, alface, queijo, molho especial, cebola, picles, p<e3>o com gergelim, a<e7>a<ed>, ...",2013-01-10 12:55:58,2013-01-10,46500,"none","UCEWHPFNilsT0IfQfutVzsag","Porta dos Fundos",26608144,217282,17229,0,11140,24,"pt","Entretenimento",26000
"322","4WryP4KxHaU","ESSA <c9> PRA VOC<ca>","Chico Buarque escreveu ""C<e1>lice"" alfinetando a ditadura. Os censores do governo n<e3>o perceberam. Latino criticou ""Renata Ingrata, quem planta sacanagem ...",2013-03-07 14:00:33,2013-03-07,50400,"none","UCEWHPFNilsT0IfQfutVzsag","Porta dos Fundos",24753616,403762,6349,0,14361,24,"pt","Entretenimento",24000
"323","NZb0XKHgtjo","NA LATA","Pra Coca, quanto mais Maradona melhor. Pra Fanta, quanto mais David Brazil melhor. Pra Caninha, quanto mais Lula melhor. Pra latinha, que <e9> bom, ningu<e9>m ...",2013-01-17 12:59:12,2013-01-17,46740,"none","UCEWHPFNilsT0IfQfutVzsag","Porta dos Fundos",23422951,252279,4569,0,10788,24,"pt","Entretenimento",23000
"324","6EYmKAs7mzc","SOBRE A MESA","Dizem que uma rela<e7><e3>o saud<e1>vel entre um homem e uma mulher <e9> baseada na sinceridade, mas certas verdades n<e3>o podem ser simplesmente jogadas sobre ...",2012-09-10 13:59:06,2012-09-10,50340,"none","UCEWHPFNilsT0IfQfutVzsag","Porta dos Fundos",22197472,259677,10614,0,10452,24,"pt","Entretenimento",22000
"325","-nb2Tu8rAHg","CASAMENTO","O casamento. Para os noivos, o dia mais importante de uma vida. Para a fam<ed>lia, o in<ed>cio de um novo ciclo. Para os padrinhos, o dia seguinte da despedida de ...",2013-03-04 13:57:41,2013-03-04,50220,"none","UCEWHPFNilsT0IfQfutVzsag","Porta dos Fundos",20274157,256649,4299,0,11108,24,"pt","Entretenimento",20000
"326","OeWxxTLdRBw","Rap Minecraft Para<ed>so | Ft TAUZ (Minecraft Animation)","Se Inscreva no canal: http://goo.gl/X35Pv7 <U+2713> Tauz: https://goo.gl/z9N3kv <U+2713> DOWNLOAD: https://goo.gl/c4rpti <U+2713> PLAYLIST: http://goo.gl/TSC5tn LIVE AGORA: ...",2015-07-11 17:00:00,2015-07-11,61200,"none","UCbTVTephX30ZhQF5zwFppBg","rezendeevil",21076906,492972,10603,0,48874,20,NA,"Jogos",21000
"327","ZmBYXZZcKgA","ISOLADOS - O FILME - PT 1","Se Inscreva no canal: http://goo.gl/X35Pv7 <U+2713> Camisetas RezendeEvil: http://goo.gl/fxHzyc <U+2713> PLAYLIST: <U+2713> Pr<f3>ximo Epis<f3>dio: Em Breve <U+2713> Epis<f3>dio Anterior: ...",2015-07-10 17:00:01,2015-07-10,61200,"none","UCbTVTephX30ZhQF5zwFppBg","rezendeevil",16325443,349032,17203,0,27154,20,NA,"Jogos",16000
"328","T9IIVOGg0s0","MINECRAFT vs POKEMON GO : GIGA PIKACHU VS REZENDE !!!","INGRESSOS TEATRO: http://nonstopproducoes.com.br/rezende/ <U+2713> Se Inscreva no canal: http://goo.gl/X35Pv7 <U+2713> ULTIMA JOGADA: https://goo.gl/0GZSU4 <U+2713> DE ...",2016-10-22 14:00:10,2016-10-22,50400,"none","UCbTVTephX30ZhQF5zwFppBg","rezendeevil",13306002,75425,7793,0,8704,20,NA,"Jogos",13000
"329","ebd9bc8FPX4","MUSICA ISOLADOS - #ESPECIAL","Se Inscreva no canal: http://goo.gl/X35Pv7 <U+2713> Canal da BIBI: https://www.youtube.com/watch?v=aEk3zK2aMCs <U+2713> Canal do Gagui: ...",2015-06-12 17:00:01,2015-06-12,61200,"none","UCbTVTephX30ZhQF5zwFppBg","rezendeevil",12649801,618390,75290,0,79804,20,NA,"Jogos",12000
"330","Y-fPhd9sVqw","MINECRAFT vs POKEMON GO : GIGA CHARIZARD VS REZENDE!!","INGRESSOS TEATRO: http://nonstopproducoes.com.br/rezende/ <U+2713> Se Inscreva no canal: http://goo.gl/X35Pv7 <U+2713> ULTIMA JOGADA: https://goo.gl/0GZSU4 <U+2713> DE ...",2016-09-20 21:02:09,2016-09-20,75720,"none","UCbTVTephX30ZhQF5zwFppBg","rezendeevil",11696080,73230,7274,0,6018,20,NA,"Jogos",11000
"331","9h1l5Z0mH0w","Minecraft M<fa>sica <U+266B> - COM MEUS AMIGOS | Animation Minecraft (Feat. Brancoala)","Outras Anima<e7><f5>es: http://bit.ly/VideosCanal Camisas Canal: http://bit.ly/CamisasCanal <U+25CB> Clique em (mostrar mais) Assista outras Series do Canal: <U+25CB> Perdidos: ...",2015-08-11 15:00:05,2015-08-11,54000,"none","UCIPA6iWNaoetaa1T46RkzXw","AuthenticGames",33528839,625017,13010,0,57150,20,NA,"Jogos",33000
"332","lB93IKPgFCk","A Vida de Um Creeper Minecraft Anima<e7><e3>o // The Life of a Creeper Minecraft Animation","Outras Anima<e7><f5>es Aqui : http://bit.ly/OutrosVideos Pescaria Anima<e7><e3>o - http://youtu.be/PK9YlaszkNM A Grande Disputa : http://bit.ly/1oulvCg Anima<e7><e3>o ...",2014-10-15 19:29:51,2014-10-15,70140,"none","UCIPA6iWNaoetaa1T46RkzXw","AuthenticGames",16767804,94279,8453,0,4805,20,NA,"Jogos",16000
"333","xkQxkI3L0AE","Minecraft: Fabrica dos MINIONS !! - Aventuras Com Mods #11","Mais Aventuras com mods: http://bit.ly/1QMVe0m Camisas Canal: http://bit.ly/CamisasCanal <U+25CB> Clique em (mostrar mais) Mods Usados Aqui: http://bit.ly/OhHp0l ...",2015-06-29 15:09:48,2015-06-29,54540,"none","UCIPA6iWNaoetaa1T46RkzXw","AuthenticGames",13022351,152582,4809,0,4417,20,NA,"Jogos",13000
"334","jDARX4yUPkk","<U+266B> RAP ESPECIAL DE 5 MILH<d5>ES DE INSCRITOS !! (feat.7Minutoz)","7 Minutoz : https://www.youtube.com/user/7minutoz Livro Authentic: http://bit.ly/LivroDoAuthentic Facebook - http://www.facebook.com/7minutoz Twitter (Lucas) ...",2016-05-21 13:00:02,2016-05-21,46800,"none","UCIPA6iWNaoetaa1T46RkzXw","AuthenticGames",11520327,657165,6927,0,133446,20,NA,"Jogos",11000
"335","Od8csGYy8AQ","Minecraft : TUBAR<c3>O NA PRAIA !! - Aventuras Com Mods #40","Mais Aventuras com mods: http://bit.ly/1QMVe0m Camisas Canal: http://bit.ly/CamisasCanal <U+25CB> Clique em (mostrar mais) Mods Usados Aqui: http://bit.ly/OhHp0l ...",2015-11-12 15:00:00,2015-11-12,54000,"none","UCIPA6iWNaoetaa1T46RkzXw","AuthenticGames",10810252,148130,4068,0,5122,20,NA,"Jogos",10000
"336","63WnVWala1k","5inco Minutos - ""BANG""  (PAR<d3>DIA) <U+266B>","LETRA: Miga sua louca voc<ea> pare de falar de mim! Eu n<e3>o gosto desse tipo de gentinha assim! An an! An an an! An an! An an an! An an! An an an! Bem! Bem!",2015-11-24 13:51:41,2015-11-24,49860,"none","UC3RpTX6fEMJ6KBNTTgXJB9w","5incominutos",44577097,1449635,136932,0,136994,24,NA,"Entretenimento",44000
"337","DLbDdOkdBaY","<U+266B>  DEZ PRAS CINCO - Par<f3>dia DESPACITO / Luis Fonsi ft. Justin Bieber","LETRA: J<e1> coloquei o meu pijama, O plano era t<e1> na cama, <e9> Mas fui jogar Playstation e agora pra parar? Ouou, n<e3>o d<e1>! Todo mundo eu j<e1> stalkiei, Quero ver ...",2017-05-10 22:22:34,2017-05-10,80520,"none","UC3RpTX6fEMJ6KBNTTgXJB9w","5incominutos",20847607,1038532,33081,0,38922,24,NA,"Entretenimento",20000
"338","xL-53F_cOYs","5inco Minutos - O QUE AS MULHERES PENSAM ENQUANTO SE MAQUIAM","Sabe o que se passa na cabe<e7>a de uma garota enquanto ela se maquia? Se voc<ea> <e9> homem, esse v<ed>deo vai te ensinar a entender melhor as mulheres, se voc<ea> ...",2015-06-30 17:26:36,2015-06-30,62760,"none","UC3RpTX6fEMJ6KBNTTgXJB9w","5incominutos",11350356,667917,12997,0,40610,24,NA,"Entretenimento",11000
"339","29j6TKzo4yc","5inco Minutos - MINHA PRIMEIRA VEZ","Pra voc<ea> que j<e1> perdeu a Virgindade esse v<ed>deo pode parecer um pouco teen, mas n<e3>o <e9>! Aqui eu falei o porque eu n<e3>o acredito que existe uma idade certa ...",2015-05-05 13:02:42,2015-05-05,46920,"none","UC3RpTX6fEMJ6KBNTTgXJB9w","5incominutos",9405789,504268,19692,0,21132,24,NA,"Entretenimento",9000
"340","I1ABxialb3U","5inco Minutos - COM QUANTOS HOMENS J<c1> TRANSEI?","Kefera.",2013-03-22 21:45:33,2013-03-22,78300,"none","UC3RpTX6fEMJ6KBNTTgXJB9w","5incominutos",9069648,292088,18974,0,17695,24,NA,"Entretenimento",9000
"341","_R84uhlE2fc","PEDINDO MC DONALDS CANTANDO Ft Cocielo e Gusta","Voc<ea> j<e1> tentou fazer um pedido no Drive Thru do McDonalds CANTANDO? N<e3>o? N<f3>s sim! Veja nesse v<ed>deo especial que conta com a participa<e7><e3>o especial de ...",2015-02-09 13:30:00,2015-02-09,48600,"none","UCH2VZQBLFTOp6I_qgnBJCuQ","Canal Nostalgia",16418227,1082532,5197,0,18640,24,"pt","Entretenimento",16000
"342","iu_GRdKGtcw","Retrospectiva 2015 <U+266B> | Canal Nostalgia","Est<e1> no ar a retrospectiva 2015 do canal Nostalgia. Compartilhe e deixe o seu gostei para dar aquela for<e7>a S2 Meu Twitter - http://goo.gl/A1AsOg @fecastanhari ...",2015-12-31 19:30:00,2015-12-31,70200,"none","UCH2VZQBLFTOp6I_qgnBJCuQ","Canal Nostalgia",12363133,768851,14791,0,40492,24,"pt","Entretenimento",12000
"343","BDMebvnnJLc","IMITANDO YOUTUBERS Ft Whindersson e Mr Poladoful","Mais um Castanhari Indica para voc<ea>s! Dessa vez eu trago Whindersson Nunes e Mr Poladoful para me ajudar a IMITAR youtubers como o Japa TV, Julio ...",2015-08-31 14:00:01,2015-08-31,50400,"none","UCH2VZQBLFTOp6I_qgnBJCuQ","Canal Nostalgia",9942089,730289,6586,0,19401,24,"pt","Entretenimento",9000
"344","7sNQ4PCng0I","ODIEI CRESCER <U+266B> Par<f3>dia Tiago Iorc - Amei Te Ver - Ft Kefera e Christian","Uma par<f3>dia da famosa m<fa>sica Amei Te Ver do Tiago Iorc, que mostra como foi ruim crescer, a<ed>, que saudades da minha inf<e2>ncia! Compartilhe no Facebook ...",2016-12-16 14:00:00,2016-12-16,50400,"none","UCH2VZQBLFTOp6I_qgnBJCuQ","Canal Nostalgia",9577724,620461,16430,0,25288,24,"pt","Entretenimento",9000
"345","1I-t-WPpAHY","IMITANDO YOUTUBERS 3 - Cocielo e Nakada","Mais um Castanhari Indica para voc<ea>s! Dessa vez eu trago Cocielo e Mauro Nakada no novo IMITANDO YOUTUBERS. Alvos da vez: Parafernalha, ...",2015-11-23 13:00:00,2015-11-23,46800,"none","UCH2VZQBLFTOp6I_qgnBJCuQ","Canal Nostalgia",8743593,587600,14005,0,22695,24,"pt","Entretenimento",8000
"346","3mdPu13GrAs","FA<c7>O TUDO...","Site: http://www.parafernalha.com.br Twitter: http://www.twitter.com/parafernalha Facebook: http://www.facebook.com/parafernalha Elenco: Homem - Fabio ...",2012-11-20 18:23:46,2012-11-20,66180,"none","UCddYq41_tZ1FnLlguLT6-Ow","Parafernalha",40512617,331099,26918,0,10126,24,NA,"Entretenimento",40000
"347","6Cw6yArVVM0","O RICO POBRE","Site: http://www.parafernalha.com.br Twitter: http://www.twitter.com/parafernalha Facebook: http://www.facebook.com/parafernalha -- ELENCO: Pai - Lucas ...",2012-11-30 21:27:37,2012-11-30,77220,"none","UCddYq41_tZ1FnLlguLT6-Ow","Parafernalha",14584473,279397,8703,0,9051,24,NA,"Entretenimento",14000
"348","Ct_6P9_cFX4","TIPOS DE EMPREGADAS","Devemos sempre lembrar daquela que est<e1> ao nosso lado na sa<fa>de ou quase sempre na doen<e7>a, na riqueza ou quase nunca na pobreza at<e9> que uma ...",2014-09-17 21:05:17,2014-09-17,75900,"none","UCddYq41_tZ1FnLlguLT6-Ow","Parafernalha",11993465,253993,3281,0,3321,24,NA,"Entretenimento",11000
"349","BQI523byhKw","CORRA QUE A TROPA DE ELITE VEM A<cd> - Ep. 2","Site: http://www.parafernalha.com.br Twitter: http://www.twitter.com/aparafernalha Facebook: http://www.facebook.com/parafernalha Agradecimentos: BOPE ...",2012-04-02 16:59:04,2012-04-02,61140,"none","UCddYq41_tZ1FnLlguLT6-Ow","Parafernalha",11981865,125565,6160,0,4593,23,NA,"Comédia",11000
"350","F2IGDUsV6_g","DILMA - MARCO FELICIANO","INSCREVA-SE - http://tinyurl.com/c6fm4ok BAIXE NOSSO APLICATIVO PARA CELULAR: iPhone - http://tinyurl.com/awfh98g Android - http://migre.me/deC7p ...",2013-04-06 14:53:36,2013-04-06,53580,"none","UCddYq41_tZ1FnLlguLT6-Ow","Parafernalha",11140522,168202,12767,0,29654,24,NA,"Entretenimento",11000
"351","DK_0jXPuIr0","Justin Bieber - What Do You Mean?","'Purpose' Available Everywhere Now! iTunes: http://smarturl.it/PurposeDlx?IQid=VEVO1113 Stream & Add To Your Spotify Playlist: http://smarturl.it/sPurpose?",2015-08-31 03:00:00,2015-08-31,10800,"none","UCHkj014U2CQ2Nv0UZeYpE_A","JustinBieberVEVO",1803638811,6229301,851232,0,451679,10,"en","Música",1803000
"352","kffacxfA7G4","Justin Bieber - Baby ft. Ludacris","Music video by Justin Bieber performing Baby feat. Ludacris. #VEVOCertified on April 25, 2010. http://www.youtube.com/vevocertified.",2010-02-19 08:16:34,2010-02-19,29760,"none","UCHkj014U2CQ2Nv0UZeYpE_A","JustinBieberVEVO",1718557175,7424103,8304364,0,4907684,10,NA,"Música",1718000
"353","oyEuk8j8imI","Justin Bieber - Love Yourself  (PURPOSE : The Movement)","'Purpose' Available Everywhere Now! iTunes: http://smarturl.it/PurposeDlx?IQid=VEVO1113 Stream & Add To Your Spotify Playlist: http://smarturl.it/sPurpose?",2015-11-14 15:00:01,2015-11-14,54000,"none","UCHkj014U2CQ2Nv0UZeYpE_A","JustinBieberVEVO",1244145153,4941101,377524,0,220703,10,NA,"Música",1244000
"354","Ys7-6_t7OEQ","Justin Bieber - Beauty And A Beat ft. Nicki Minaj","Music video by Justin Bieber performing Beauty And A Beat. <U+00A9>: The Island Def Jam Music Group.",2012-10-12 15:55:06,2012-10-12,57300,"none","UCHkj014U2CQ2Nv0UZeYpE_A","JustinBieberVEVO",790774757,3770031,771887,0,626278,10,NA,"Música",790000
"355","_Z5-P9v3F8w","Justin Bieber - Never Say Never ft. Jaden Smith","Music video by Justin Bieber performing Never Say Never. (C) 2010 The Island Def Jam Music Group.",2010-05-27 22:11:04,2010-05-27,79860,"none","UCHkj014U2CQ2Nv0UZeYpE_A","JustinBieberVEVO",718828869,2937833,547454,0,410939,10,NA,"Música",718000
"356","8v1TECc0HiI","GTA 5 Best Moments - Funny Moments, Glitches, Skits (GTA 5 Online / Single Player Montage)","NEW Vanoss Shirts & Merch HERE: http://bit.ly/1SnwqxY Friends in the vid: Wildcat - http://bit.ly/11oQ2GF H20 Delirious - http://bit.ly/191aKBE BasicallyIDoWrk ...",2014-02-11 02:40:36,2014-02-11,9600,"none","UCKqH_9mk1waLgBiL2vT5b9g","VanossGaming",40070495,438873,9027,0,0,20,NA,"Jogos",40000
"357","POmH7dDMDEc","Gmod Sandbox - The Toys Escape! (Garry's Mod Skits & Funny Moments)","NEW Vanoss Shirts & Merch HERE: http://bit.ly/1SnwqxY Friends in the vid: BasicallyIDoWrk - http://bit.ly/17DshC6 H2O Delirious - http://bit.ly/191aKBE Moo ...",2015-01-15 23:11:08,2015-01-15,83460,"none","UCKqH_9mk1waLgBiL2vT5b9g","VanossGaming",39845716,473633,5992,0,16630,20,NA,"Jogos",39000
"358","_SWE-F-4kVY","Gmod: Five Minutes at Freddy's (Garry's Mod Sandbox Funny Moments)","NEW Vanoss Shirts & Merch HERE: http://bit.ly/1SnwqxY Friends in the vid: H2O Delirious - http://bit.ly/191aKBE MiniLaddd - http://bit.ly/12YzJHk ...",2014-09-10 02:00:49,2014-09-10,7200,"none","UCKqH_9mk1waLgBiL2vT5b9g","VanossGaming",39086709,321483,6019,0,16047,20,NA,"Jogos",39000
"359","lonWqxXS_tQ","Vanoss Gaming Funny Moments - Best Moments of 2014 (Gmod, GTA 5, Skate 3, & More!)","NEW Vanoss Shirts & Merch HERE: http://bit.ly/1SnwqxY Friends in the vid: BasicallyIDoWrk - http://bit.ly/17DshC6 FourZer0Seven - http://bit.ly/19Z8Vqj H2O ...",2015-01-03 02:03:34,2015-01-03,7380,"none","UCKqH_9mk1waLgBiL2vT5b9g","VanossGaming",38608103,523160,6757,0,0,20,NA,"Jogos",38000
"360","-TW9PNZgnw8","Gmod Adventure Map - 6 Challenges (Garry's Mod Sandbox Funny Moments)","NEW Vanoss Shirts & Merch HERE: http://bit.ly/1SnwqxY Friends in the vid: Wildcat - http://bit.ly/11oQ2GF H2O Delirious - http://bit.ly/191aKBE Lui Calibre ...",2014-06-28 02:51:15,2014-06-28,10260,"none","UCKqH_9mk1waLgBiL2vT5b9g","VanossGaming",34496398,229954,4767,0,0,20,NA,"Jogos",34000
"361","Se1y2R5QRKU","Top 10 Bruce Lee Moments","Top 10 Greatest Bruce Lee Moments Subscribe: http://goo.gl/Q2kKrD Bruce Lee is the most legendary martial artist of all time! Always imitated and paid tribute to ...",2013-07-10 14:35:07,2013-07-10,52500,"none","UCaWd5_7JhbQBe4dknZhsHJg","WatchMojo.com",72681486,154368,14633,0,13782,24,"en","Entretenimento",72000
"362","58kDMw779xc","Top 10 Sexy Female Movie Villains","They make bad look so good! Join http://www.WatchMojo.com and today we'll be counting down the top 10 sexy female movie villains. Have an idea for a video?",2013-12-12 15:41:08,2013-12-12,56460,"none","UCaWd5_7JhbQBe4dknZhsHJg","WatchMojo.com",46473251,61396,13846,0,5728,24,"en","Entretenimento",46000
"363","yLVSN9Q3toc","Top 10 Craziest Events Caught Live on TV","Many witnessed these unforgettable events in real-time thanks to the magic of broadcasting. Join www.WatchMojo.com as we count down our picks for the top ...",2013-11-23 14:09:16,2013-11-23,50940,"none","UCaWd5_7JhbQBe4dknZhsHJg","WatchMojo.com",46118894,88831,11897,0,18032,25,"en","Notícias e Política",46000
"364","be7nHzijyGE","Top 10 Hilarious Movie Deaths","Top 10 Most Hilarious Movie Deaths Subscribe http://goo.gl/Q2kKrD These funny cinematic death scenes will slay you with laughter. Join http://www.",2013-03-14 19:19:38,2013-03-14,69540,"none","UCaWd5_7JhbQBe4dknZhsHJg","WatchMojo.com",35164306,98424,13321,0,15742,24,"en","Entretenimento",35000
"365","f4NOJ42-BKM","Top 10 Guitar Solos","Top 10 Greatest Guitar Solos Subscribe: http://goo.gl/Q2kKrD Rock and roll would not be the same without these memorable guitar solos. WatchMojo lists the ...",2013-09-08 20:30:05,2013-09-08,73800,"none","UCaWd5_7JhbQBe4dknZhsHJg","WatchMojo.com",33119988,92983,15277,0,23007,10,"en","Música",33000
"366","7o4uDXft_pU","How Girls Get Ready...","Like this video? Click here to share it on Facebook: http://on.fb.me/14oA70Q New video every Monday & Thursday! Bookings & Business Inquiries: ...",2013-03-25 22:12:04,2013-03-25,79920,"none","UCfm4y4rHF5HGrSr-qbvOwOg","IISuperwomanII",23893843,399443,5108,0,23013,23,"en-US","Comédia",23000
"367","EPHMXbZml_s","How To Stop Parents from Comparing Kids (ft. Miranda Sings)","Click here to share this on Facebook: http://on.fb.me/1h81jD5 Click here to Tweet this video: http://ctt.ec/crfY1 Check out our video on Miranda's Channel: ...",2014-04-28 23:32:55,2014-04-28,84720,"none","UCfm4y4rHF5HGrSr-qbvOwOg","IISuperwomanII",23434751,510214,6800,0,26335,23,"en-US","Comédia",23000
"368","jyxi0rfEDnE","What Clubbing Is Actually Like (ft. Liza Koshy)","CHECK OUT MY HOMIE LIZA: http://bit.ly/2hcseJ9 WATCH THE BLOOPERS: http://bit.ly/2gKyZAw MY COLLAB WITH GINA RODRIGUEZ: http://bit.ly/2h1nghO ...",2016-12-06 06:15:19,2016-12-06,22500,"none","UCfm4y4rHF5HGrSr-qbvOwOg","IISuperwomanII",19700352,582667,11287,0,53984,23,"en-US","Comédia",19000
"369","eR_nzGqYXNw","Types of Kids at School","Like this video? Click here to share it on Facebook: http://on.fb.me/PY6uve New video every Monday & Thursday! Bookings & Business Inquiries: ...",2012-09-04 06:31:50,2012-09-04,23460,"none","UCfm4y4rHF5HGrSr-qbvOwOg","IISuperwomanII",17548501,355778,13237,0,52988,23,"en-US","Comédia",17000
"370","wTIXFfpjf1o","Types of Parents","Click here to share this on Facebook: http://on.fb.me/1jXzluk Click here to Tweet this video: http://ctt.ec/0F23u NEW VIDEO EVERY MONDAY & THURSDAY!",2014-06-06 00:51:37,2014-06-06,3060,"none","UCfm4y4rHF5HGrSr-qbvOwOg","IISuperwomanII",16129491,395438,4281,0,39302,23,"en-US","Comédia",16000
"371","tWs1E2BfNZE","QUAL <c9> A SENHA DO WIFI - Par<f3>dia Adele - Hello","MEU INSTAGRAM: http://goo.gl/uYVFV2 MEU TWITTER: http://goo.gl/z6Wwdj MINHA P<c1>GINA: http://goo.gl/vuB0a1 MEU FACE: http://goo.gl/q2QSUj CANAIS ...",2015-12-05 23:00:00,2015-12-05,82800,"none","UC3KQ5GWANYF8lChqjZpXsQw","whinderssonnunes",58584805,2869473,52604,0,144979,23,NA,"Comédia",58000
"372","WhGnY2hTVF0","CRIAN<c7>A DE RICO E CRIAN<c7>A DE POBRE","INGRESSOS: http://www.whindersson.com.br MEU INSTAGRAM: http://goo.gl/uYVFV2 MEU TWITTER: http://goo.gl/z6Wwdj MINHA P<c1>GINA: ...",2016-06-09 22:46:51,2016-06-09,81960,"none","UC3KQ5GWANYF8lChqjZpXsQw","whinderssonnunes",40180821,3739971,34793,0,82820,23,NA,"Comédia",40000
"373","UmmXiN93btM","EU CANSEI DE SER POBRE | Par<f3>dia Ed Sheeran - Shape of You [Official Video]","MEU INSTAGRAM: @whinderssonnunes MEU TWITTER: @whindersson MINHA P<c1>GINA: http://goo.gl/vuB0a1 MEU FACE: http://goo.gl/q2QSUj.",2017-04-09 00:00:01,2017-04-09,0,"none","UC3KQ5GWANYF8lChqjZpXsQw","whinderssonnunes",31682860,1923149,32535,0,61196,23,NA,"Comédia",31000
"374","7l8VjJKOsiU","NA SUA CARA | PAR<d3>DIA Major Lazer - Sua Cara (feat. Anitta & Pabllo Vittar) (Official Music Video)","AGENDA: http://www.whindersson.com.br XAFURDARIA: https://www.youtube.com/user/xafurdariaoficial PUTZV<c9>I: ...",2017-08-02 23:00:30,2017-08-02,82800,"none","UC3KQ5GWANYF8lChqjZpXsQw","whinderssonnunes",30307285,2747055,42000,0,96762,23,NA,"Comédia",30000
"375","eYfFDaPdkWc","WHINDERSSON NUNES em MARMININO (SHOW COMPLETO)","Assistiu? Deixa seu like (: MEU INSTAGRAM: @whinderssonnunes MEU TWITTER: @whindersson MINHA P<c1>GINA: http://goo.gl/vuB0a1 MEU FACE: ...",2016-12-21 23:00:01,2016-12-21,82800,"none","UC3KQ5GWANYF8lChqjZpXsQw","whinderssonnunes",30166674,1503751,17455,0,60766,23,"pt","Comédia",30000
"376","ym4uVS-5tSA","10 Roads You Would Never Want to Drive On","Top 10 Most Dangerous Roads and Highways from around the world you should never take your car on. Subscribe to our channel: http://goo.gl/9CwQhg For ...",2015-10-29 11:00:01,2015-10-29,39600,"none","UCdxi8d8qRsRyUi2ERYjYb-w","TheRichest",98554572,171738,31540,0,12695,27,"en","Educação",98000
"377","TU5rtGDaE9Y","10 Mysterious Photos That Cannot Be Explained","These unexplained pictures will leave scratching your head. Subscribe to our channel: http://goo.gl/9CwQhg For copyright matters please contact us at: ...",2014-07-20 20:19:27,2014-07-20,73140,"none","UCdxi8d8qRsRyUi2ERYjYb-w","TheRichest",64968211,124710,11316,0,12428,24,NA,"Entretenimento",64000
"378","ekeFvMGfYHY","10 Photos That Prove You Have A Dirty Mind","Top 10 pictures you have to look at twice to realize it's their not dirty! Subscribe to our channel: http://goo.gl/9CwQhg For copyright matters please contact us at: ...",2016-01-08 12:00:01,2016-01-08,43200,"none","UCdxi8d8qRsRyUi2ERYjYb-w","TheRichest",56837124,53025,18201,0,4536,27,"en","Educação",56000
"379","x5PeQrQsqFo","The Strongest Kids In The World","Top 10 of the most fit and strong young children in the world. Your next 2016 Mr Olympia competitors perhaps? Subscribe to our channel: http://goo.gl/9CwQhg ...",2015-08-14 11:00:01,2015-08-14,39600,"none","UCdxi8d8qRsRyUi2ERYjYb-w","TheRichest",44844425,94409,17310,0,11567,27,"en","Educação",44000
"380","sL_mSRwFuQo","10 Actors Who Actually ""Did It"" On Screen","top 10 celebrities who bared it all on set and more Subscribe to our channel: http://goo.gl/9CwQhg For copyright matters please contact us at: ...",2016-04-30 20:00:01,2016-04-30,72000,"none","UCdxi8d8qRsRyUi2ERYjYb-w","TheRichest",36904133,55146,13827,0,4066,24,"en","Entretenimento",36000
"381","znK652H6yQM","iPhone 6 Plus Bend Test","Does the iPhone 6 Plus bend under pressure? Conspiracy theorists watch my new uncut test - http://youtu.be/gJ3Ds6uf0Yg Galaxy Note 3 bend test: ...",2014-09-23 20:32:03,2014-09-23,73920,"none","UCsTcErHg8oDvUnTzoqsYeNw","Unbox Therapy",69959120,273777,36919,0,51710,28,"en","Ciência e Tecnologia",69000
"382","8CTxbQ6cdUw","This Cup Is Unspillable - What Magic Is This?","( <U+0361><U+00B0> <U+035C><U+0296> <U+0361><U+00B0>) --- Today's Mystery Video - https://youtu.be/7ODA2wZ1SjI Mighty Mug - http://amzn.to/29jg4Jl The Mighty mug uses some interesting tech to sit still ...",2016-07-03 20:00:02,2016-07-03,72000,"none","UCsTcErHg8oDvUnTzoqsYeNw","Unbox Therapy",14036623,263615,36101,0,24116,28,"en","Ciência e Tecnologia",14000
"383","j6T1Mygucak","How to cut your SIM card (Micro SIM, Nano SIM - iPhone 5)","Use sharp scissors like these - http://amzn.to/1sy2Sqk Or just buy a device like this for $3.85 - http://amzn.to/1OfJgBm Print the template from here ...",2012-12-09 01:25:31,2012-12-09,5100,"none","UCsTcErHg8oDvUnTzoqsYeNw","Unbox Therapy",11717170,37094,2540,0,3130,28,NA,"Ciência e Tecnologia",11000
